id,name,character,season_number,episode_number,type
96792.0,Robert Buckley,Clay Evans,8,9,cast
6069.0,Austin Nichols,Julian Baker,8,9,cast
94423.0,Shantel VanSanten,Quinn James,8,9,cast
141180.0,Stephen Colletti,Chase Adams,8,9,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,9,cast
92856.0,Jana Kramer,Alex Dupre,8,9,cast
166897.0,Lee Norris,Mouth McFadden,8,9,cast
98050.0,James Lafferty,Nathan Scott,8,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,10,cast
54830.0,Sophia Bush,Brooke Davis,8,10,cast
1215059.0,Jackson Brundage,Jamie Scott,8,10,cast
96792.0,Robert Buckley,Clay Evans,8,10,cast
6069.0,Austin Nichols,Julian Baker,8,10,cast
94423.0,Shantel VanSanten,Quinn James,8,10,cast
141180.0,Stephen Colletti,Chase Adams,8,10,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,10,cast
92856.0,Jana Kramer,Alex Dupre,8,10,cast
166897.0,Lee Norris,Mouth McFadden,8,10,cast
98050.0,James Lafferty,Nathan Scott,8,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,11,cast
54830.0,Sophia Bush,Brooke Davis,8,11,cast
1215059.0,Jackson Brundage,Jamie Scott,8,11,cast
96792.0,Robert Buckley,Clay Evans,8,11,cast
6069.0,Austin Nichols,Julian Baker,8,11,cast
94423.0,Shantel VanSanten,Quinn James,8,11,cast
141180.0,Stephen Colletti,Chase Adams,8,11,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,11,cast
92856.0,Jana Kramer,Alex Dupre,8,11,cast
166897.0,Lee Norris,Mouth McFadden,8,11,cast
98050.0,James Lafferty,Nathan Scott,8,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,12,cast
54830.0,Sophia Bush,Brooke Davis,8,12,cast
1215059.0,Jackson Brundage,Jamie Scott,8,12,cast
96792.0,Robert Buckley,Clay Evans,8,12,cast
6069.0,Austin Nichols,Julian Baker,8,12,cast
94423.0,Shantel VanSanten,Quinn James,8,12,cast
141180.0,Stephen Colletti,Chase Adams,8,12,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,12,cast
92856.0,Jana Kramer,Alex Dupre,8,12,cast
166897.0,Lee Norris,Mouth McFadden,8,12,cast
98050.0,James Lafferty,Nathan Scott,8,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,13,cast
54830.0,Sophia Bush,Brooke Davis,8,13,cast
1215059.0,Jackson Brundage,Jamie Scott,8,13,cast
96792.0,Robert Buckley,Clay Evans,8,13,cast
6069.0,Austin Nichols,Julian Baker,8,13,cast
94423.0,Shantel VanSanten,Quinn James,8,13,cast
141180.0,Stephen Colletti,Chase Adams,8,13,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,13,cast
92856.0,Jana Kramer,Alex Dupre,8,13,cast
166897.0,Lee Norris,Mouth McFadden,8,13,cast
98050.0,James Lafferty,Nathan Scott,8,14,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,14,cast
54830.0,Sophia Bush,Brooke Davis,8,14,cast
1215059.0,Jackson Brundage,Jamie Scott,8,14,cast
96792.0,Robert Buckley,Clay Evans,8,14,cast
6069.0,Austin Nichols,Julian Baker,8,14,cast
94423.0,Shantel VanSanten,Quinn James,8,14,cast
141180.0,Stephen Colletti,Chase Adams,8,14,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,14,cast
92856.0,Jana Kramer,Alex Dupre,8,14,cast
166897.0,Lee Norris,Mouth McFadden,8,14,cast
98050.0,James Lafferty,Nathan Scott,8,15,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,15,cast
54830.0,Sophia Bush,Brooke Davis,8,15,cast
1215059.0,Jackson Brundage,Jamie Scott,8,15,cast
96792.0,Robert Buckley,Clay Evans,8,15,cast
6069.0,Austin Nichols,Julian Baker,8,15,cast
94423.0,Shantel VanSanten,Quinn James,8,15,cast
141180.0,Stephen Colletti,Chase Adams,8,15,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,15,cast
92856.0,Jana Kramer,Alex Dupre,8,15,cast
166897.0,Lee Norris,Mouth McFadden,8,15,cast
98050.0,James Lafferty,Nathan Scott,8,16,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,16,cast
54830.0,Sophia Bush,Brooke Davis,8,16,cast
1215059.0,Jackson Brundage,Jamie Scott,8,16,cast
96792.0,Robert Buckley,Clay Evans,8,16,cast
6069.0,Austin Nichols,Julian Baker,8,16,cast
94423.0,Shantel VanSanten,Quinn James,8,16,cast
141180.0,Stephen Colletti,Chase Adams,8,16,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,16,cast
92856.0,Jana Kramer,Alex Dupre,8,16,cast
166897.0,Lee Norris,Mouth McFadden,8,16,cast
98050.0,James Lafferty,Nathan Scott,8,17,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,17,cast
54830.0,Sophia Bush,Brooke Davis,8,17,cast
1215059.0,Jackson Brundage,Jamie Scott,8,17,cast
96792.0,Robert Buckley,Clay Evans,8,17,cast
6069.0,Austin Nichols,Julian Baker,8,17,cast
94423.0,Shantel VanSanten,Quinn James,8,17,cast
141180.0,Stephen Colletti,Chase Adams,8,17,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,17,cast
92856.0,Jana Kramer,Alex Dupre,8,17,cast
166897.0,Lee Norris,Mouth McFadden,8,17,cast
98050.0,James Lafferty,Nathan Scott,8,18,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,18,cast
54830.0,Sophia Bush,Brooke Davis,8,18,cast
1215059.0,Jackson Brundage,Jamie Scott,8,18,cast
96792.0,Robert Buckley,Clay Evans,8,18,cast
6069.0,Austin Nichols,Julian Baker,8,18,cast
94423.0,Shantel VanSanten,Quinn James,8,18,cast
141180.0,Stephen Colletti,Chase Adams,8,18,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,18,cast
92856.0,Jana Kramer,Alex Dupre,8,18,cast
166897.0,Lee Norris,Mouth McFadden,8,18,cast
98050.0,James Lafferty,Nathan Scott,8,19,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,19,cast
54830.0,Sophia Bush,Brooke Davis,8,19,cast
1215059.0,Jackson Brundage,Jamie Scott,8,19,cast
96792.0,Robert Buckley,Clay Evans,8,19,cast
6069.0,Austin Nichols,Julian Baker,8,19,cast
94423.0,Shantel VanSanten,Quinn James,8,19,cast
141180.0,Stephen Colletti,Chase Adams,8,19,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,19,cast
92856.0,Jana Kramer,Alex Dupre,8,19,cast
166897.0,Lee Norris,Mouth McFadden,8,19,cast
98050.0,James Lafferty,Nathan Scott,8,20,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,20,cast
54830.0,Sophia Bush,Brooke Davis,8,20,cast
1215059.0,Jackson Brundage,Jamie Scott,8,20,cast
96792.0,Robert Buckley,Clay Evans,8,20,cast
6069.0,Austin Nichols,Julian Baker,8,20,cast
94423.0,Shantel VanSanten,Quinn James,8,20,cast
141180.0,Stephen Colletti,Chase Adams,8,20,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,20,cast
92856.0,Jana Kramer,Alex Dupre,8,20,cast
166897.0,Lee Norris,Mouth McFadden,8,20,cast
98050.0,James Lafferty,Nathan Scott,8,21,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,21,cast
54830.0,Sophia Bush,Brooke Davis,8,21,cast
1215059.0,Jackson Brundage,Jamie Scott,8,21,cast
96792.0,Robert Buckley,Clay Evans,8,21,cast
6069.0,Austin Nichols,Julian Baker,8,21,cast
94423.0,Shantel VanSanten,Quinn James,8,21,cast
141180.0,Stephen Colletti,Chase Adams,8,21,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,21,cast
92856.0,Jana Kramer,Alex Dupre,8,21,cast
166897.0,Lee Norris,Mouth McFadden,8,21,cast
98050.0,James Lafferty,Nathan Scott,8,22,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,22,cast
54830.0,Sophia Bush,Brooke Davis,8,22,cast
1215059.0,Jackson Brundage,Jamie Scott,8,22,cast
96792.0,Robert Buckley,Clay Evans,8,22,cast
6069.0,Austin Nichols,Julian Baker,8,22,cast
94423.0,Shantel VanSanten,Quinn James,8,22,cast
141180.0,Stephen Colletti,Chase Adams,8,22,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,22,cast
92856.0,Jana Kramer,Alex Dupre,8,22,cast
166897.0,Lee Norris,Mouth McFadden,8,22,cast
98050.0,James Lafferty,Nathan Scott,9,1,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,1,cast
73035.0,Paul Johansson,Dan Scott,9,1,cast
54830.0,Sophia Bush,Brooke Davis,9,1,cast
1215059.0,Jackson Brundage,Jamie Scott,9,1,cast
96792.0,Robert Buckley,Clay Evans,9,1,cast
6069.0,Austin Nichols,Julian Baker,9,1,cast
94423.0,Shantel VanSanten,Quinn James,9,1,cast
141180.0,Stephen Colletti,Chase Adams,9,1,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,1,cast
166897.0,Lee Norris,Mouth McFadden,9,1,cast
419.0,Tyler Hilton,Chris Keller,9,1,guest stars
14668.0,Daphne Zuniga,Victoria Davis,9,1,guest stars
25849.0,Richard Burgi,,9,1,guest stars
98050.0,James Lafferty,Nathan Scott,9,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,2,cast
73035.0,Paul Johansson,Dan Scott,9,2,cast
54830.0,Sophia Bush,Brooke Davis,9,2,cast
1215059.0,Jackson Brundage,Jamie Scott,9,2,cast
96792.0,Robert Buckley,Clay Evans,9,2,cast
6069.0,Austin Nichols,Julian Baker,9,2,cast
94423.0,Shantel VanSanten,Quinn James,9,2,cast
141180.0,Stephen Colletti,Chase Adams,9,2,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,2,cast
166897.0,Lee Norris,Mouth McFadden,9,2,cast
419.0,Tyler Hilton,Chris Keller,9,2,guest stars
14668.0,Daphne Zuniga,Victoria Davis,9,2,guest stars
25849.0,Richard Burgi,,9,2,guest stars
1450531.0,Bradley Evans,,9,2,guest stars
1450532.0,Amber Sheets,,9,2,guest stars
1084824.0,Steve Rassin,,9,2,guest stars
98050.0,James Lafferty,Nathan Scott,9,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,3,cast
73035.0,Paul Johansson,Dan Scott,9,3,cast
54830.0,Sophia Bush,Brooke Davis,9,3,cast
1215059.0,Jackson Brundage,Jamie Scott,9,3,cast
96792.0,Robert Buckley,Clay Evans,9,3,cast
6069.0,Austin Nichols,Julian Baker,9,3,cast
94423.0,Shantel VanSanten,Quinn James,9,3,cast
141180.0,Stephen Colletti,Chase Adams,9,3,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,3,cast
166897.0,Lee Norris,Mouth McFadden,9,3,cast
419.0,Tyler Hilton,Chris Keller,9,3,guest stars
14668.0,Daphne Zuniga,Victoria Davis,9,3,guest stars
154769.0,Allison Munn,,9,3,guest stars
25849.0,Richard Burgi,,9,3,guest stars
1450531.0,Bradley Evans,,9,3,guest stars
1450533.0,Katherine Landry,,9,3,guest stars
1290814.0,Miko DeFoor,,9,3,guest stars
1450534.0,Jessica Allen,,9,3,guest stars
179510.0,Manu Intiraymi,,9,3,guest stars
1450536.0,Warren Bazemore,,9,3,guest stars
1156046.0,Hayley Lovitt,Intern #3,9,3,guest stars
98050.0,James Lafferty,Nathan Scott,9,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,4,cast
73035.0,Paul Johansson,Dan Scott,9,4,cast
54830.0,Sophia Bush,Brooke Davis,9,4,cast
1215059.0,Jackson Brundage,Jamie Scott,9,4,cast
96792.0,Robert Buckley,Clay Evans,9,4,cast
6069.0,Austin Nichols,Julian Baker,9,4,cast
94423.0,Shantel VanSanten,Quinn James,9,4,cast
141180.0,Stephen Colletti,Chase Adams,9,4,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,4,cast
166897.0,Lee Norris,Mouth McFadden,9,4,cast
419.0,Tyler Hilton,Chris Keller,9,4,guest stars
88698.0,Chelsea Kane,,9,4,guest stars
146162.0,David Norona,,9,4,guest stars
98050.0,James Lafferty,Nathan Scott,9,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,5,cast
73035.0,Paul Johansson,Dan Scott,9,5,cast
54830.0,Sophia Bush,Brooke Davis,9,5,cast
1215059.0,Jackson Brundage,Jamie Scott,9,5,cast
96792.0,Robert Buckley,Clay Evans,9,5,cast
6069.0,Austin Nichols,Julian Baker,9,5,cast
94423.0,Shantel VanSanten,Quinn James,9,5,cast
141180.0,Stephen Colletti,Chase Adams,9,5,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,5,cast
166897.0,Lee Norris,Mouth McFadden,9,5,cast
419.0,Tyler Hilton,Chris Keller,9,5,guest stars
88698.0,Chelsea Kane,,9,5,guest stars
146162.0,David Norona,,9,5,guest stars
1224311.0,Dax Griffin,,9,5,guest stars
98050.0,James Lafferty,Nathan Scott,9,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,6,cast
73035.0,Paul Johansson,Dan Scott,9,6,cast
54830.0,Sophia Bush,Brooke Davis,9,6,cast
1215059.0,Jackson Brundage,Jamie Scott,9,6,cast
96792.0,Robert Buckley,Clay Evans,9,6,cast
6069.0,Austin Nichols,Julian Baker,9,6,cast
94423.0,Shantel VanSanten,Quinn James,9,6,cast
141180.0,Stephen Colletti,Chase Adams,9,6,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,6,cast
166897.0,Lee Norris,Mouth McFadden,9,6,cast
98050.0,James Lafferty,Nathan Scott,9,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,7,cast
73035.0,Paul Johansson,Dan Scott,9,7,cast
54830.0,Sophia Bush,Brooke Davis,9,7,cast
1215059.0,Jackson Brundage,Jamie Scott,9,7,cast
96792.0,Robert Buckley,Clay Evans,9,7,cast
6069.0,Austin Nichols,Julian Baker,9,7,cast
94423.0,Shantel VanSanten,Quinn James,9,7,cast
141180.0,Stephen Colletti,Chase Adams,9,7,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,7,cast
166897.0,Lee Norris,Mouth McFadden,9,7,cast
98050.0,James Lafferty,Nathan Scott,9,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,8,cast
73035.0,Paul Johansson,Dan Scott,9,8,cast
54830.0,Sophia Bush,Brooke Davis,9,8,cast
1215059.0,Jackson Brundage,Jamie Scott,9,8,cast
96792.0,Robert Buckley,Clay Evans,9,8,cast
6069.0,Austin Nichols,Julian Baker,9,8,cast
94423.0,Shantel VanSanten,Quinn James,9,8,cast
141180.0,Stephen Colletti,Chase Adams,9,8,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,8,cast
166897.0,Lee Norris,Mouth McFadden,9,8,cast
98050.0,James Lafferty,Nathan Scott,9,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,9,cast
73035.0,Paul Johansson,Dan Scott,9,9,cast
54830.0,Sophia Bush,Brooke Davis,9,9,cast
1215059.0,Jackson Brundage,Jamie Scott,9,9,cast
96792.0,Robert Buckley,Clay Evans,9,9,cast
6069.0,Austin Nichols,Julian Baker,9,9,cast
94423.0,Shantel VanSanten,Quinn James,9,9,cast
141180.0,Stephen Colletti,Chase Adams,9,9,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,9,cast
166897.0,Lee Norris,Mouth McFadden,9,9,cast
98050.0,James Lafferty,Nathan Scott,9,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,10,cast
73035.0,Paul Johansson,Dan Scott,9,10,cast
54830.0,Sophia Bush,Brooke Davis,9,10,cast
1215059.0,Jackson Brundage,Jamie Scott,9,10,cast
96792.0,Robert Buckley,Clay Evans,9,10,cast
6069.0,Austin Nichols,Julian Baker,9,10,cast
94423.0,Shantel VanSanten,Quinn James,9,10,cast
141180.0,Stephen Colletti,Chase Adams,9,10,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,10,cast
166897.0,Lee Norris,Mouth McFadden,9,10,cast
98050.0,James Lafferty,Nathan Scott,9,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,11,cast
73035.0,Paul Johansson,Dan Scott,9,11,cast
54830.0,Sophia Bush,Brooke Davis,9,11,cast
1215059.0,Jackson Brundage,Jamie Scott,9,11,cast
96792.0,Robert Buckley,Clay Evans,9,11,cast
6069.0,Austin Nichols,Julian Baker,9,11,cast
94423.0,Shantel VanSanten,Quinn James,9,11,cast
141180.0,Stephen Colletti,Chase Adams,9,11,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,11,cast
166897.0,Lee Norris,Mouth McFadden,9,11,cast
98050.0,James Lafferty,Nathan Scott,9,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,12,cast
73035.0,Paul Johansson,Dan Scott,9,12,cast
54830.0,Sophia Bush,Brooke Davis,9,12,cast
1215059.0,Jackson Brundage,Jamie Scott,9,12,cast
96792.0,Robert Buckley,Clay Evans,9,12,cast
6069.0,Austin Nichols,Julian Baker,9,12,cast
94423.0,Shantel VanSanten,Quinn James,9,12,cast
141180.0,Stephen Colletti,Chase Adams,9,12,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,12,cast
166897.0,Lee Norris,Mouth McFadden,9,12,cast
992427.0,Pierce Gagnon,Logan,9,12,guest stars
98050.0,James Lafferty,Nathan Scott,9,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,9,13,cast
73035.0,Paul Johansson,Dan Scott,9,13,cast
54830.0,Sophia Bush,Brooke Davis,9,13,cast
1215059.0,Jackson Brundage,Jamie Scott,9,13,cast
96792.0,Robert Buckley,Clay Evans,9,13,cast
6069.0,Austin Nichols,Julian Baker,9,13,cast
94423.0,Shantel VanSanten,Quinn James,9,13,cast
141180.0,Stephen Colletti,Chase Adams,9,13,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,9,13,cast
166897.0,Lee Norris,Mouth McFadden,9,13,cast
